StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4. Age,Q5,Q6,Q7,Q7_3_TEXT,Q9,Q11,Q13,Q14,Q15,Q16_1,Q17_1,Q18_1,Q19_1,Q20_1,Q21_1,Q22_1,Q23_1,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q25,Q26_1,Q27_1,Q28,Q28_7_TEXT,Q29,Q30_1,Q31,Q32 Marital Status,Q33 Education,Q34 Employment,Q35,opp,qpmid,expected_ir,expected_loi,tg,gc,SVID,transaction_id,Q_TotalDuration,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDDuplicate,Q_BallotBoxStuffing,Q_RecaptchaScore,ID,Day,Q,Wave,sent,Round,V,Random ID,PROLIFIC_PID,term,race quota,age,Min Quota
2024-10-30 06:16:34,2024-10-30 19:50:28,IP Address,173.225.36.156,100,48833,True,2024-10-30 19:50:28,R_1SqQ2xTXpa352oC,,,,,43.6775,-95.1717,anonymous,EN,Yes,Yes,Yes,39,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38047-2024-10-30-ORYF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,48833,,,,,,0-10750530-138434,1,6,1,,2,M4,92469,,,White,31-50,"31-50, Female, White"
2024-11-11 12:20:12,2024-11-11 12:32:09,IP Address,74.129.79.162,100,717,True,2024-11-11 12:32:09,R_1SQcwdtOUpB766d,,,,,36.9365,-84.0901,anonymous,EN,Yes,Yes,Yes,40,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-hWyB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,717,,,,,,0-2850908-138434,1,6,1,,2,M4,75707,,,White,31-50,"31-50, Female, White"
2024-11-11 12:27:32,2024-11-11 12:56:24,IP Address,166.198.28.67,100,1731,True,2024-11-11 12:56:25,R_3DZ0KkWdmISNeyp,,,,,36.1058,-95.8472,anonymous,EN,Yes,Yes,Yes,31,White,"No ",Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-ABSB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1731,,,,,,0-4715101-138434,1,6,1,,2,M4,85715,,,White,31-50,"31-50, Female, White"
2024-11-11 12:44:51,2024-11-11 12:59:48,IP Address,172.59.122.78,100,897,True,2024-11-11 12:59:49,R_7EI5CsKlgAIUFwJ,,,,,35.3274,-97.5556,anonymous,EN,Yes,Yes,Yes,18,White,N/a,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-AWxt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,897,,,,,,0-6953083-138434,1,1,1,,2,M4,47215,,,White,18-30,"18-30, Male, White"
2024-11-11 12:29:38,2024-11-11 12:59:49,IP Address,172.59.104.187,100,1811,True,2024-11-11 12:59:50,R_7Tplt8MD5GltKlT,,,,,30.0121,-90.1658,anonymous,EN,Yes,Yes,Yes,41,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-veyv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1811,,,,,,0-10678849-138434,1,6,1,,2,M4,97974,,,White,31-50,"31-50, Female, White"
2024-11-11 13:01:26,2024-11-11 13:17:17,IP Address,66.177.3.165,100,950,True,2024-11-11 13:17:17,R_7p8TvPuPGPJH0RN,,,,,30.3007,-81.4421,anonymous,EN,Yes,Yes,Yes,39,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-loVN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,950,,,,,,0-4779161-138434,1,6,1,,2,M4,62355,,,White,31-50,"31-50, Female, White"
2024-11-11 13:00:21,2024-11-11 13:23:32,IP Address,67.185.95.16,100,1391,True,2024-11-11 13:23:33,R_71dcGR3scdwoXcL,,,,,47.6733,-122.3426,anonymous,EN,Yes,Yes,Yes,46,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-mwph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1391,,,,,,0-9375423-138434,1,6,1,,2,M4,67059,,,White,31-50,"31-50, Female, White"
2024-11-11 13:13:42,2024-11-11 14:06:07,IP Address,67.147.68.181,100,3145,True,2024-11-11 14:06:08,R_7ToadqZ0E1S1iHR,,,,,36.334,-82.3439,anonymous,EN,Yes,Yes,Yes,39,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-wOmL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,3145,,,,,,0-9256685-138434,1,6,1,,2,M4,82345,,,White,31-50,"31-50, Female, White"
2024-11-11 14:27:21,2024-11-11 14:45:51,IP Address,108.87.171.147,100,1110,True,2024-11-11 14:45:52,R_6R2Ca8D3c2LtcsN,,,,,30.3958,-81.6893,anonymous,EN,Yes,Yes,Yes,48,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-XJZp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1110,,,,,,0-7164735-138434,1,6,1,,2,M4,96777,,,White,31-50,"31-50, Female, White"
2024-11-11 15:14:31,2024-11-11 15:31:51,IP Address,47.200.243.243,100,1039,True,2024-11-11 15:31:51,R_7doi16HEsyBw91N,,,,,27.9539,-82.2961,anonymous,EN,Yes,Yes,Yes,22,Black or African American,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-GGwx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1039,,,,,,0-6390192-138434,1,4,1,,2,M4,45264,,,Black,18-30,"18-30, Female, Black/African-American"
2024-11-11 17:10:31,2024-11-11 17:28:17,IP Address,216.128.77.220,100,1066,True,2024-11-11 17:28:18,R_1Bn6qqSAYCM7wQE,,,,,36.5246,-87.3465,anonymous,EN,Yes,Yes,Yes,36,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-GqHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1066,,,,,,0-2736219-138434,1,5,1,,2,M4,58615,,,White,31-50,"31-50, Male, White"
2024-11-11 17:46:56,2024-11-11 17:56:43,IP Address,172.59.77.231,100,587,True,2024-11-11 17:56:43,R_3eUbWKg45ibjIjL,,,,,39.1484,-94.5686,anonymous,EN,Yes,Yes,Yes,39,White,No,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-uoFX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,587,,,,,,0-10062423-138434,1,5,1,,2,M4,33680,,,White,31-50,"31-50, Male, White"
2024-11-11 17:51:56,2024-11-11 18:16:48,IP Address,47.208.6.72,100,1491,True,2024-11-11 18:16:48,R_52YfCQhsYzf6lef,,,,,40.8765,-124.0761,anonymous,EN,Yes,Yes,Yes,41,Other,I am multiracial,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-bjoH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1491,,,,,,0-1202518-138434,1,,1,,2,M4,44046,,,AmericanIndian/Other,31-50,
2024-11-11 18:13:45,2024-11-11 18:29:45,IP Address,75.224.212.21,100,960,True,2024-11-11 18:29:47,R_1w4Y8iVCgHpkWs8,,,,,41.4951,-81.4657,anonymous,EN,Yes,Yes,Yes,51,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-ERiy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,960,,,,,,0-2705475-138434,1,10,1,,2,M4,21445,,,White,+50,">50, Female, White"
2024-11-11 18:25:15,2024-11-11 18:33:19,IP Address,71.87.226.107,100,483,True,2024-11-11 18:33:19,R_3QLUfthvSQkLTUg,,,,,36.5079,-79.295,anonymous,EN,Yes,Yes,Yes,29,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-epau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,483,,,,,,0-10435226-138434,1,2,1,,2,M4,39736,,,White,18-30,"18-30, Female, White"
2024-11-11 18:41:01,2024-11-11 18:57:45,IP Address,172.56.168.53,100,1004,True,2024-11-11 18:57:46,R_6dBbkoLUNJgde3C,,,,,38.6353,-121.4558,anonymous,EN,Yes,Yes,Yes,39,"White,American Indian and Alaska Native alone",,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-rFQY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1004,,,,,,0-6826612-138434,1,,1,,2,M4,99605,,,AmericanIndian/Other,31-50,
2024-11-11 18:48:00,2024-11-11 19:00:09,IP Address,73.255.229.75,100,728,True,2024-11-11 19:00:09,R_67KftTw7ZLieo6d,,,,,27.4672,-81.4618,anonymous,EN,Yes,Yes,Yes,33,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-ggTF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,728,,,,,,0-5203879-138434,1,6,1,,2,M4,66062,,,White,31-50,"31-50, Female, White"
2024-11-11 19:28:22,2024-11-11 19:34:28,IP Address,68.107.137.49,100,366,True,2024-11-11 19:34:29,R_3j3EDbCvlRZE2EP,,,,,33.338,-111.7435,anonymous,EN,Yes,Yes,Yes,29,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-tZVB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,366,,,,,,0-8283553-138434,1,2,1,,2,M4,37069,,,White,18-30,"18-30, Female, White"
2024-11-11 19:15:01,2024-11-11 19:43:34,IP Address,35.144.79.134,100,1712,True,2024-11-11 19:43:34,R_5F9TnqIRWsckFhf,,,,,38.4998,-90.465,anonymous,EN,Yes,Yes,Yes,33,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-Ikjc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1712,,,,,,0-10429551-138434,1,6,1,,2,M4,64793,,,White,31-50,"31-50, Female, White"
2024-11-11 19:47:15,2024-11-11 20:08:58,IP Address,107.77.206.194,100,1303,True,2024-11-11 20:08:59,R_3Pcpkn0DE2RaM7X,,,,,41.8764,-87.6133,anonymous,EN,Yes,Yes,Yes,32,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-JuRu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1303,,,,,,0-10630543-138434,1,6,1,,2,M4,76675,,,White,31-50,"31-50, Female, White"
2024-11-11 20:06:10,2024-11-11 20:15:59,IP Address,24.62.116.136,100,589,True,2024-11-11 20:16:00,R_1pPNcEEbi0fLUoV,,,,,42.6582,-71.3058,anonymous,EN,Yes,Yes,Yes,35,White,No,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-MqiZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,589,,,,,,0-10820172-138434,1,5,1,,2,M4,18236,,,White,31-50,"31-50, Male, White"
2024-11-11 20:15:48,2024-11-11 20:30:38,IP Address,73.174.191.248,100,889,True,2024-11-11 20:30:39,R_1hlHw0kKUNxEt3w,,,,,40.3177,-79.7223,anonymous,EN,Yes,Yes,Yes,40,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-FDzd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,889,,,,,,0-2830481-138434,1,5,1,,2,M4,47944,,,White,31-50,"31-50, Male, White"
2024-11-11 20:14:10,2024-11-11 20:53:25,IP Address,69.36.212.201,100,2355,True,2024-11-11 20:53:26,R_7rAKCvbXP8GYU8l,,,,,36.5535,-80.9959,anonymous,EN,Yes,Yes,Yes,39,Black or African American,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-chqv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2355,,,,,,0-1125206-138434,1,8,1,,2,M4,91805,,,Black,31-50,"31-50, Female, Black/African-American"
2024-11-11 20:39:56,2024-11-11 21:10:20,IP Address,173.89.34.126,100,1823,True,2024-11-11 21:10:20,R_5w4Lx5JtKIHYDrr,,,,,42.9778,-87.891,anonymous,EN,Yes,Yes,Yes,22,White,No,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-FTfO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1823,,,,,,0-8832948-138434,1,1,1,,2,M4,34745,,,White,18-30,"18-30, Male, White"
2024-11-11 20:50:20,2024-11-11 21:15:14,IP Address,67.243.76.253,100,1494,True,2024-11-11 21:15:14,R_3o57qVJyupkAmLT,,,,,42.0776,-73.9529,anonymous,EN,Yes,Yes,Yes,38,White,German and Irish,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-RwFj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1494,,,,,,0-10674406-138434,1,6,1,,2,M4,55928,,,White,31-50,"31-50, Female, White"
2024-11-11 21:07:52,2024-11-11 21:18:29,IP Address,136.52.67.229,100,637,True,2024-11-11 21:18:30,R_3fwL3uEdLgwcCOU,,,,,33.672,-117.7402,anonymous,EN,Yes,Yes,Yes,47,White,Nope,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-PHqs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,637,,,,,,0-9779271-138434,1,5,1,,2,M4,85823,,,White,31-50,"31-50, Male, White"
2024-11-11 19:53:37,2024-11-11 21:24:47,IP Address,100.7.86.34,100,5469,True,2024-11-11 21:24:48,R_5fHARXBHodvIjwe,,,,,37.431,-77.6554,anonymous,EN,Yes,Yes,Yes,41,"White,Black or African American,American Indian and Alaska Native alone",,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-BYBK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,5469,,,,,,0-4170692-138434,1,,1,,2,M4,28274,,,AmericanIndian/Other,31-50,
2024-11-11 22:04:06,2024-11-11 22:23:59,IP Address,104.49.242.216,100,1192,True,2024-11-11 22:24:00,R_3azyRX7s9vBdyya,,,,,37.8456,-83.8582,anonymous,EN,Yes,Yes,Yes,36,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-EnPD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1192,,,,,,0-10524328-138434,1,5,1,,2,M4,44034,,,White,31-50,"31-50, Male, White"
2024-11-11 22:07:30,2024-11-11 22:46:26,IP Address,174.239.85.210,100,2336,True,2024-11-11 22:46:27,R_7ixN2xU8LqWLMVq,,,,,28.6344,-81.6221,anonymous,EN,Yes,Yes,Yes,52,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-oOrQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2336,,,,,,0-10815608-138434,1,10,1,,2,M4,71092,,,White,+50,">50, Female, White"
2024-11-11 21:47:03,2024-11-11 22:48:16,IP Address,172.56.64.24,100,3673,True,2024-11-11 22:48:17,R_6PtRLuybeDX3jax,,,,,33.8231,-84.3258,anonymous,EN,Yes,Yes,Yes,48,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-QamE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,3673,,,,,,0-2355781-138434,1,6,1,,2,M4,30872,,,White,31-50,"31-50, Female, White"
2024-11-11 23:03:25,2024-11-11 23:28:06,IP Address,107.77.234.109,100,1481,True,2024-11-11 23:28:07,R_7LSBT1q64Z6fmLk,,,,,37.751,-97.822,anonymous,EN,Yes,Yes,Yes,41,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-qcwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1481,,,,,,0-6019414-138434,1,6,1,,2,M4,93098,,,White,31-50,"31-50, Female, White"
2024-11-11 22:16:18,2024-11-11 23:28:09,IP Address,76.155.91.234,100,4310,True,2024-11-11 23:28:09,R_7UKZ9yQYaJflrwZ,,,,,39.7435,-105.0619,anonymous,EN,Yes,Yes,Yes,32,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-wRdr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,4310,,,,,,0-3181730-138434,1,6,1,,2,M4,62029,,,White,31-50,"31-50, Female, White"
2024-11-11 23:07:05,2024-11-11 23:30:09,IP Address,73.4.8.124,100,1383,True,2024-11-11 23:30:10,R_6nrsvcdrUhpbU0a,,,,,42.2463,-70.9972,anonymous,EN,Yes,Yes,Yes,33,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-hOJb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1383,,,,,,0-1187370-138434,1,6,1,,2,M4,64116,,,White,31-50,"31-50, Female, White"
2024-11-11 23:31:31,2024-11-11 23:51:17,IP Address,69.143.203.51,100,1186,True,2024-11-11 23:51:18,R_7TMJP5MAxJcNYUV,,,,,39.494,-77.4608,anonymous,EN,Yes,Yes,Yes,53,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11-esyx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1186,,,,,,0-4498939-138434,1,10,1,,2,M4,10224,,,White,+50,">50, Female, White"
2024-11-11 22:37:30,2024-11-11 23:56:10,IP Address,107.201.147.178,100,4719,True,2024-11-11 23:56:10,R_5Vue590q0uaTJbb,,,,,37.752,-87.1514,anonymous,EN,Yes,Yes,Yes,45,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-11 xeBm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,4719,,,,,,0-9403102-138434,1,6,1,,2,M4,65139,,,White,31-50,"31-50, Female, White"
2024-11-12 01:04:07,2024-11-12 01:49:19,IP Address,68.56.224.74,100,2712,True,2024-11-12 01:49:20,R_7CdXD7CdppP918l,,,,,42.3653,-85.4479,anonymous,EN,Yes,Yes,Yes,44,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-lZAj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2712,,,,,,0-314270-138434,1,6,1,,2,M4,73712,,,White,31-50,"31-50, Female, White"
2024-11-12 01:30:15,2024-11-12 01:50:16,IP Address,76.49.57.28,100,1200,True,2024-11-12 01:50:16,R_1ya5NhULdsOa79E,,,,,36.0217,-79.7839,anonymous,EN,Yes,Yes,Yes,31,"White,Black or African American",,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-Gdxf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1200,,,,,,0-530750-138434,1,8,1,,2,M4,69151,,,Black,31-50,"31-50, Female, Black/African-American"
2024-11-12 01:28:18,2024-11-12 02:12:41,IP Address,69.109.134.128,100,2663,True,2024-11-12 02:12:42,R_3Ym3cDyUnKenAcj,,,,,33.6926,-84.2509,anonymous,EN,Yes,Yes,Yes,42,Black or African American,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-eOOG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2663,,,,,,0-10836276-138434,1,8,1,,2,M4,37196,,,Black,31-50,"31-50, Female, Black/African-American"
2024-11-12 02:41:46,2024-11-12 02:58:36,IP Address,108.147.32.42,100,1010,True,2024-11-12 02:58:37,R_7F3w1thrygMOF21,,,,,40.7592,-111.8875,anonymous,EN,Yes,Yes,Yes,22,"White,Black or African American",,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-cmCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1010,,,,,,0-10513253-138434,1,4,1,,2,M4,39577,,,Black,18-30,"18-30, Female, Black/African-American"
2024-11-12 03:24:57,2024-11-12 03:44:04,IP Address,172.58.150.185,100,1147,True,2024-11-12 03:44:04,R_5GZfVB91xCbduFL,,,,,36.0571,-86.6729,anonymous,EN,Yes,Yes,Yes,37,"White,Black or African American,American Indian and Alaska Native alone",No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-yfMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1147,,,,,,0-10840758-138434,1,,1,,2,M4,23752,,,AmericanIndian/Other,31-50,
2024-11-12 03:46:06,2024-11-12 04:20:42,IP Address,73.242.44.9,100,2075,True,2024-11-12 04:20:42,R_7mCXF9YNZoraY8e,,,,,44.9273,-93.2765,anonymous,EN,Yes,Yes,Yes,53,White,No,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-Vfzc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2075,,,,,,0-4782868-138434,1,9,1,,2,M4,68313,,,White,+50,">50, Male, White"
2024-11-12 04:56:00,2024-11-12 05:32:12,IP Address,76.34.154.94,100,2172,True,2024-11-12 05:32:13,R_5OYzbtjda1mZHCF,,,,,39.5435,-83.4574,anonymous,EN,Yes,Yes,Yes,53,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-NKoG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2172,,,,,,0-1687042-138434,1,10,1,,2,M4,13511,,,White,+50,">50, Female, White"
2024-11-12 05:49:30,2024-11-12 06:24:11,IP Address,69.243.123.125,100,2080,True,2024-11-12 06:24:11,R_6QN4XDFZ5gEqMX8,,,,,38.9705,-76.8388,anonymous,EN,Yes,Yes,Yes,38,Black or African American,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-xZMv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,2080,,,,,,0-9924864-138434,1,8,1,,2,M4,88570,,,Black,31-50,"31-50, Female, Black/African-American"
2024-11-12 07:12:01,2024-11-12 07:36:29,IP Address,174.218.50.85,100,1468,True,2024-11-12 07:36:30,R_5P5bmvUeTURS23d,,,,,33.5986,-86.3434,anonymous,EN,Yes,Yes,Yes,51,White,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-enjx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1468,,,,,,0-6592098-138434,1,10,1,,2,M4,16383,,,White,+50,">50, Female, White"
2024-11-12 09:29:40,2024-11-12 09:48:52,IP Address,172.56.100.143,100,1151,True,2024-11-12 09:48:52,R_7fdd6cBq1xW4kCk,,,,,28.0109,-82.4948,anonymous,EN,Yes,Yes,Yes,40,White,,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-ePYV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1151,,,,,,0-6497857-138434,1,5,1,,2,M4,37750,,,White,31-50,"31-50, Male, White"
2024-11-12 09:53:10,2024-11-12 10:16:09,IP Address,67.249.185.75,100,1379,True,2024-11-12 10:16:09,R_7PZdgKYDufdR5Op,,,,,43.0358,-74.8655,anonymous,EN,Yes,Yes,Yes,42,Black or African American,No,Male,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-oRby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1379,,,,,,0-10763836-138434,1,7,1,,2,M4,51257,,,Black,31-50,"31-50, Male, Black/African-American"
2024-11-12 10:42:01,2024-11-12 10:52:06,IP Address,172.58.121.17,100,604,True,2024-11-12 10:52:07,R_3EnJ8KHy07SMcRF,,,,,42.3673,-83.1329,anonymous,EN,Yes,Yes,Yes,38,Black or African American,,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-jQDM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,604,,,,,,0-9231879-138434,1,8,1,,2,M4,10469,,,Black,31-50,"31-50, Female, Black/African-American"
2024-11-12 10:28:16,2024-11-12 11:01:28,IP Address,99.38.206.140,100,1991,True,2024-11-12 11:01:29,R_7f9VGu2YoVgD3LW,,,,,36.0014,-83.9125,anonymous,EN,Yes,Yes,Yes,49,White,No,Female,,I understand and am ready to continue,I understand and am ready to continue,38434-2024-11-12-FNIu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual32402-0620WalterDiary[CS]Day1,58411,.61,20,,1,,,1991,,,,,,0-3632690-138434,1,6,1,,2,M4,30141,,,White,31-50,"31-50, Female, White"
