"","createdAt","sessionid","uid","pairid","lalco","ldep","llife","lcrim","ralco","rdep","rlife","rcrim","secElasped","chosen","order","attfailed"
"11143",2022-03-08 22:22:15,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,1,1,0,0,1,3,2,41,0,30,FALSE
"11144",2022-03-08 22:22:17,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"attcheck",4,0,-1,2,0,2,3,0,2,1,31,FALSE
"11145",2022-03-08 22:22:28,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,2,3,1,0,0,1,2,11,0,32,FALSE
"11146",2022-03-08 22:22:32,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",4,2,1,0,2,1,2,2,4,0,33,FALSE
"11147",2022-03-08 22:22:35,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"easy3",0,1,3,0,4,0,1,2,3,0,34,FALSE
"11148",2022-03-08 22:22:40,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,2,3,1,2,0,2,1,5,0,35,FALSE
"11149",2022-03-08 22:22:44,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,1,1,0,4,1,3,0,4,1,36,FALSE
"11150",2022-03-08 22:22:47,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"hard3",0,1,2,2,2,0,2,0,3,1,37,FALSE
"11151",2022-03-08 22:22:50,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",0,2,3,1,0,0,1,0,3,1,38,FALSE
"11152",2022-03-08 22:22:59,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,1,2,2,0,0,3,1,9,0,39,FALSE
"11153",2022-03-08 22:23:01,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",0,0,1,2,4,2,3,0,3,1,40,FALSE
"11154",2022-03-08 22:23:03,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",4,1,3,0,2,1,1,2,2,0,41,FALSE
"11155",2022-03-08 22:23:06,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,0,3,2,0,2,1,0,3,1,42,FALSE
"11156",2022-03-08 22:23:10,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",4,1,2,1,0,0,2,2,5,1,43,FALSE
"11157",2022-03-08 22:23:14,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",0,2,2,2,4,0,1,0,4,1,44,FALSE
"11158",2022-03-08 22:23:18,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,1,1,1,4,0,1,0,4,1,45,FALSE
"11159",2022-03-08 22:23:21,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"attcheck",0,2,3,0,4,0,-1,2,3,0,46,FALSE
"11160",2022-03-08 22:23:23,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"attcheck",4,0,-1,2,0,2,3,0,3,1,47,FALSE
"11161",2022-03-08 22:23:26,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"easy1",0,0,3,0,4,0,1,2,3,0,48,FALSE
"11162",2022-03-08 22:23:32,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,0,2,1,4,2,2,1,5,1,49,FALSE
"11163",2022-03-08 22:23:34,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,2,1,1,4,1,3,0,3,1,50,FALSE
"11164",2022-03-08 22:23:46,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,2,3,1,0,1,2,1,11,0,51,FALSE
"11165",2022-03-08 22:23:49,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",0,0,2,0,0,0,3,0,4,1,52,FALSE
"11166",2022-03-08 22:23:52,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",4,1,3,0,0,2,2,1,3,0,53,FALSE
"11167",2022-03-08 22:23:57,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",4,2,1,2,4,1,3,1,5,1,54,FALSE
"11168",2022-03-08 22:24:02,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,0,2,2,2,1,3,1,5,1,55,FALSE
"11169",2022-03-08 22:24:17,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",2,2,2,2,2,0,1,1,15,0,56,FALSE
"11170",2022-03-08 22:24:21,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"hard2",2,1,2,0,0,0,2,1,4,0,57,FALSE
"11171",2022-03-08 22:24:24,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",4,1,2,1,0,1,3,0,3,1,58,FALSE
"11172",2022-03-08 22:24:26,"f0aef771-445e-4ae4-903f-1bf0c8147807",26,"random",0,0,3,1,4,0,1,0,2,1,59,FALSE
"11173",2022-03-09 00:18:32,"526a48db-bc52-42d0-878b-8958e516e04e",15,"easy1",0,0,3,0,4,0,1,2,17,0,0,FALSE
"11174",2022-03-09 00:18:35,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,1,1,1,0,2,3,1,3,1,1,FALSE
"11175",2022-03-09 00:18:39,"526a48db-bc52-42d0-878b-8958e516e04e",15,"easy3",0,1,3,0,4,0,1,2,4,0,2,FALSE
"11176",2022-03-09 00:18:41,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,0,3,1,0,2,1,2,3,1,3,FALSE
"11177",2022-03-09 00:18:44,"526a48db-bc52-42d0-878b-8958e516e04e",15,"attcheck",4,0,-1,2,0,2,3,0,3,1,4,FALSE
"11178",2022-03-09 00:18:48,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,1,2,2,4,2,3,0,4,1,5,FALSE
"11179",2022-03-09 00:18:52,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,0,1,1,4,2,3,1,4,0,6,FALSE
"11180",2022-03-09 00:18:55,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,1,2,0,2,0,3,1,3,1,7,FALSE
"11181",2022-03-09 00:18:58,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,0,3,1,4,0,3,2,3,0,8,FALSE
"11182",2022-03-09 00:19:01,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,0,2,2,2,2,2,2,3,1,9,FALSE
"11183",2022-03-09 00:19:04,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,1,0,4,0,3,1,3,0,10,FALSE
"11184",2022-03-09 00:19:06,"526a48db-bc52-42d0-878b-8958e516e04e",15,"attcheck",4,0,-1,2,0,2,3,0,3,1,11,FALSE
"11185",2022-03-09 00:19:12,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,2,1,0,2,1,1,2,6,0,12,FALSE
"11186",2022-03-09 00:19:20,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,1,1,1,2,0,2,1,8,1,13,FALSE
"11187",2022-03-09 00:19:28,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,2,1,2,2,0,3,1,8,1,14,FALSE
"11188",2022-03-09 00:19:34,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,0,2,1,0,0,3,2,6,1,15,FALSE
"11189",2022-03-09 00:19:37,"526a48db-bc52-42d0-878b-8958e516e04e",15,"hard2",0,0,2,1,2,1,2,0,3,1,16,FALSE
"11190",2022-03-09 00:19:41,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,2,1,4,1,3,0,3,1,17,FALSE
"11191",2022-03-09 00:19:44,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,2,3,0,2,1,3,0,3,1,18,FALSE
"11192",2022-03-09 00:19:47,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,2,1,0,4,2,2,2,4,0,19,FALSE
"11193",2022-03-09 00:19:51,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,3,2,2,1,1,2,4,0,20,FALSE
"11194",2022-03-09 00:19:55,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,2,2,0,0,0,2,2,4,1,21,FALSE
"11195",2022-03-09 00:20:04,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,1,2,2,2,2,3,1,9,1,22,FALSE
"11196",2022-03-09 00:20:07,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,0,2,0,0,1,2,1,3,1,23,FALSE
"11197",2022-03-09 00:20:10,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,2,1,1,0,0,3,0,4,1,24,FALSE
"11198",2022-03-09 00:20:15,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,3,1,0,2,3,1,5,1,25,FALSE
"11199",2022-03-09 00:20:21,"526a48db-bc52-42d0-878b-8958e516e04e",15,"hard1",2,2,2,0,0,0,2,2,6,1,26,FALSE
"11200",2022-03-09 00:20:26,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,3,0,0,1,2,0,5,0,27,FALSE
"11201",2022-03-09 00:20:29,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,1,1,0,4,1,2,0,3,0,28,FALSE
"11202",2022-03-09 00:20:32,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,1,0,2,2,1,0,3,0,29,FALSE
"11203",2022-03-09 00:21:14,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,2,1,1,2,0,3,0,42,1,30,FALSE
"11204",2022-03-09 00:21:17,"526a48db-bc52-42d0-878b-8958e516e04e",15,"hard3",0,1,2,2,2,0,2,0,3,1,31,FALSE
"11205",2022-03-09 00:21:20,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,2,2,2,4,1,3,1,3,1,32,FALSE
"11206",2022-03-09 00:21:24,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,0,2,1,4,2,2,1,4,1,33,FALSE
"11207",2022-03-09 00:21:27,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,1,1,2,1,1,0,3,0,34,FALSE
"11208",2022-03-09 00:21:30,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,2,2,1,4,0,3,0,3,1,35,FALSE
"11209",2022-03-09 00:21:33,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,2,1,1,4,2,1,1,3,0,36,FALSE
"11210",2022-03-09 00:21:36,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,1,2,0,2,0,2,0,3,0,37,FALSE
"11211",2022-03-09 00:21:40,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,0,3,1,2,2,3,2,4,0,38,FALSE
"11212",2022-03-09 00:21:43,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,1,1,0,0,0,2,0,3,1,39,FALSE
"11213",2022-03-09 00:21:46,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,0,3,0,4,1,2,2,3,0,40,FALSE
"11214",2022-03-09 00:21:50,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,2,3,0,2,0,3,2,4,0,41,FALSE
"11215",2022-03-09 00:21:53,"526a48db-bc52-42d0-878b-8958e516e04e",15,"attcheck",4,0,-1,2,0,2,3,0,3,1,42,FALSE
"11216",2022-03-09 00:21:56,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,1,3,0,2,0,3,0,3,0,43,FALSE
"11217",2022-03-09 00:21:59,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,3,0,4,1,2,1,3,0,44,FALSE
"11218",2022-03-09 00:22:03,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,0,1,0,2,2,2,0,3,0,45,FALSE
"11219",2022-03-09 00:22:06,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,2,1,2,0,0,2,2,3,1,46,FALSE
"11220",2022-03-09 00:22:09,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,0,1,0,4,0,1,1,3,0,47,FALSE
"11221",2022-03-09 00:22:12,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,2,2,0,2,0,1,0,3,0,48,FALSE
"11222",2022-03-09 00:22:15,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,2,3,0,2,0,2,1,3,1,49,FALSE
"11223",2022-03-09 00:22:18,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,2,2,0,4,2,2,2,3,0,50,FALSE
"11224",2022-03-09 00:22:21,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,3,0,4,0,2,0,4,0,51,FALSE
"11225",2022-03-09 00:22:24,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,2,2,2,4,2,3,1,3,1,52,FALSE
"11226",2022-03-09 00:22:27,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,0,3,0,0,2,3,1,3,0,53,FALSE
"11227",2022-03-09 00:22:32,"526a48db-bc52-42d0-878b-8958e516e04e",15,"hard2",0,0,2,1,2,1,2,0,4,1,54,FALSE
"11228",2022-03-09 00:22:35,"526a48db-bc52-42d0-878b-8958e516e04e",15,"easy2",0,2,3,0,4,0,1,2,3,0,55,FALSE
"11229",2022-03-09 00:22:38,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,2,1,0,0,0,2,2,3,0,56,FALSE
"11230",2022-03-09 00:22:41,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",0,1,2,2,4,2,1,1,3,0,57,FALSE
"11231",2022-03-09 00:22:45,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",4,2,3,2,2,0,2,2,4,1,58,FALSE
"11232",2022-03-09 00:22:47,"526a48db-bc52-42d0-878b-8958e516e04e",15,"random",2,1,2,2,0,2,1,0,3,1,59,FALSE
"11233",2022-03-09 00:54:57,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,2,3,1,2,1,3,0,33,1,0,FALSE
"11234",2022-03-09 00:55:00,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,2,1,0,2,1,2,1,3,0,1,FALSE
"11235",2022-03-09 00:55:02,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,2,3,1,2,2,1,1,3,1,2,FALSE
"11236",2022-03-09 00:55:46,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,1,3,2,0,1,3,1,44,1,3,FALSE
"11237",2022-03-09 00:55:50,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,1,2,0,0,0,1,2,4,0,4,FALSE
"11238",2022-03-09 00:55:51,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,1,2,0,4,1,2,2,2,0,5,FALSE
"11239",2022-03-09 00:55:54,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"easy1",4,0,1,2,0,0,3,0,2,1,6,FALSE
"11240",2022-03-09 00:55:56,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,2,3,2,0,2,3,1,2,1,7,FALSE
"11241",2022-03-09 00:55:58,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,0,1,1,4,1,3,0,2,1,8,FALSE
"11242",2022-03-09 00:55:59,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,0,2,2,2,1,1,0,2,1,9,FALSE
"11243",2022-03-09 00:56:03,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,0,1,2,2,0,2,2,4,1,10,FALSE
"11244",2022-03-09 00:56:08,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,0,1,2,2,1,1,2,5,1,11,FALSE
"11245",2022-03-09 00:56:12,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,1,3,0,4,2,2,0,3,0,12,FALSE
"11246",2022-03-09 00:56:16,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,0,1,2,2,2,1,2,5,1,13,FALSE
"11247",2022-03-09 00:56:20,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,1,3,1,2,2,3,1,4,0,14,FALSE
"11248",2022-03-09 00:56:22,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,2,2,0,0,0,1,1,2,0,15,FALSE
"11249",2022-03-09 00:56:25,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,1,1,1,2,0,3,2,3,0,16,FALSE
"11250",2022-03-09 00:56:27,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,2,3,2,4,1,3,0,2,1,17,FALSE
"11251",2022-03-09 00:56:34,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,2,2,0,2,2,1,0,7,1,18,FALSE
"11252",2022-03-09 00:56:39,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,0,2,2,4,1,3,2,5,0,19,FALSE
"11253",2022-03-09 00:56:46,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,1,2,2,4,0,2,2,7,0,20,FALSE
"11254",2022-03-09 00:56:53,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,2,1,1,2,2,1,1,7,0,21,FALSE
"11255",2022-03-09 00:56:56,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,2,1,0,0,2,3,1,3,0,22,FALSE
"11256",2022-03-09 00:56:58,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,2,1,1,0,2,3,2,2,0,23,FALSE
"11257",2022-03-09 00:57:01,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,1,3,0,4,1,2,2,2,0,24,FALSE
"11258",2022-03-09 00:57:02,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"easy3",4,0,1,2,0,1,3,0,2,1,25,FALSE
"11259",2022-03-09 00:57:05,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,2,1,0,0,2,1,1,2,0,26,FALSE
"11260",2022-03-09 00:57:07,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,2,1,0,2,0,1,1,2,0,27,FALSE
"11261",2022-03-09 00:57:09,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,0,3,1,0,1,1,0,2,1,28,FALSE
"11262",2022-03-09 00:57:11,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,0,3,2,4,1,2,1,2,1,29,FALSE
"11263",2022-03-09 00:57:45,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,0,1,1,0,2,2,2,35,0,30,FALSE
"11264",2022-03-09 00:57:47,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,1,1,1,2,1,2,0,2,1,31,FALSE
"11265",2022-03-09 00:57:49,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,0,1,0,2,0,2,2,2,0,32,FALSE
"11266",2022-03-09 00:57:51,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"hard1",2,2,2,0,0,0,2,2,2,0,33,FALSE
"11267",2022-03-09 00:58:00,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,1,1,0,0,1,3,0,9,1,34,FALSE
"11268",2022-03-09 00:58:02,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,0,1,2,2,0,3,1,2,1,35,FALSE
"11269",2022-03-09 00:58:04,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,0,2,0,2,1,1,1,2,0,36,FALSE
"11270",2022-03-09 00:58:08,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,1,2,0,4,0,2,2,3,0,37,FALSE
"11271",2022-03-09 00:58:10,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,1,2,0,0,1,2,2,3,0,38,FALSE
"11272",2022-03-09 00:58:19,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,1,2,2,0,0,2,0,9,1,39,FALSE
"11273",2022-03-09 00:58:25,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,0,3,2,2,0,1,2,5,1,40,FALSE
"11274",2022-03-09 00:58:27,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,1,2,0,0,0,3,1,3,0,41,FALSE
"11275",2022-03-09 00:58:30,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,1,1,2,0,2,1,0,2,1,42,FALSE
"11276",2022-03-09 00:58:34,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"hard2",2,1,2,0,0,0,2,1,4,0,43,FALSE
"11277",2022-03-09 00:58:37,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,0,2,1,2,0,1,0,3,1,44,FALSE
"11278",2022-03-09 00:58:39,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,0,1,0,4,0,1,2,2,0,45,FALSE
"11279",2022-03-09 00:58:42,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"attcheck",4,0,-1,2,0,2,3,0,3,1,46,FALSE
"11280",2022-03-09 00:58:45,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,1,2,0,0,0,3,0,4,1,47,FALSE
"11281",2022-03-09 00:58:48,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"hard3",0,1,2,2,2,0,2,0,3,1,48,FALSE
"11282",2022-03-09 00:58:52,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,0,2,2,4,1,1,1,4,1,49,FALSE
"11283",2022-03-09 00:58:56,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,2,1,2,4,0,2,1,4,1,50,FALSE
"11284",2022-03-09 00:58:58,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,1,2,0,4,2,1,2,2,0,51,FALSE
"11285",2022-03-09 00:59:01,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",4,2,1,2,2,2,1,1,3,1,52,FALSE
"11286",2022-03-09 00:59:12,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,0,2,0,4,2,3,0,11,0,53,FALSE
"11287",2022-03-09 00:59:14,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"attcheck",4,0,-1,2,0,2,3,0,2,1,54,FALSE
"11288",2022-03-09 00:59:16,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,2,3,2,4,2,3,0,2,1,55,FALSE
"11289",2022-03-09 00:59:21,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",0,2,2,0,4,1,3,0,6,0,56,FALSE
"11290",2022-03-09 00:59:24,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"attcheck",4,0,-1,2,0,2,3,0,2,1,57,FALSE
"11291",2022-03-09 00:59:28,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"random",2,0,2,2,0,0,2,2,4,1,58,FALSE
"11292",2022-03-09 00:59:32,"4fa8a577-636c-42c3-bdbc-837c3b34061a",13,"easy2",0,2,3,0,4,0,1,2,4,0,59,FALSE
"11293",2022-03-09 15:45:03,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",4,1,3,2,4,0,1,0,242,0,0,FALSE
"11294",2022-03-09 15:45:20,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"attcheck",0,2,3,0,4,0,-1,2,17,0,1,FALSE
"11295",2022-03-09 15:50:32,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",2,0,3,0,0,1,2,0,313,1,2,FALSE
"11296",2022-03-09 15:52:56,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",2,2,1,1,0,1,1,0,144,0,3,FALSE
"11297",2022-03-09 15:54:09,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",4,2,1,1,4,1,2,0,72,0,4,FALSE
"11298",2022-03-09 15:55:16,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,0,2,0,0,2,1,0,68,1,5,FALSE
"11299",2022-03-09 15:55:35,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"easy1",0,0,3,0,4,0,1,2,19,0,6,FALSE
"11300",2022-03-09 15:59:29,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,0,2,0,0,2,3,0,235,1,7,FALSE
"11301",2022-03-09 15:59:39,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",2,0,3,0,4,1,2,2,9,0,8,FALSE
"11302",2022-03-09 16:01:55,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",4,2,1,2,2,2,1,1,137,1,9,FALSE
"11303",2022-03-09 16:01:59,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"hard1",0,0,2,2,2,2,2,0,5,1,10,FALSE
"11304",2022-03-09 16:02:08,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,1,3,2,0,1,1,0,7,1,11,FALSE
"11305",2022-03-09 16:02:47,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"hard2",0,0,2,1,2,1,2,0,39,1,12,FALSE
"11306",2022-03-09 16:03:40,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",4,2,1,2,4,1,3,0,53,1,13,FALSE
"11307",2022-03-09 16:03:54,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",2,0,3,2,0,0,2,2,14,1,14,FALSE
"11308",2022-03-09 16:04:03,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",4,2,1,0,4,0,3,0,8,0,15,FALSE
"11309",2022-03-09 16:04:07,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",4,1,1,2,2,1,1,2,5,1,16,FALSE
"11310",2022-03-09 16:05:42,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,0,2,2,2,1,3,1,95,1,17,FALSE
"11311",2022-03-09 16:05:50,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"easy2",4,0,1,2,0,2,3,0,7,1,18,FALSE
"11312",2022-03-09 16:05:56,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",2,1,3,2,4,1,1,0,7,0,19,FALSE
"11313",2022-03-09 16:06:23,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,0,1,0,4,0,3,2,26,0,20,FALSE
"11314",2022-03-09 16:06:26,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,0,1,0,2,1,2,2,5,1,21,FALSE
"11315",2022-03-09 16:06:29,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"attcheck",4,0,-1,2,0,2,3,0,4,1,22,FALSE
"11316",2022-03-09 16:06:35,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",4,1,1,1,4,1,1,2,6,0,23,FALSE
"11317",2022-03-09 16:06:41,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",4,1,1,1,0,2,2,2,6,1,24,FALSE
"11318",2022-03-09 16:06:47,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",2,0,2,1,0,2,2,0,5,1,25,FALSE
"11319",2022-03-09 16:06:50,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,1,3,0,0,0,1,1,4,0,26,FALSE
"11320",2022-03-09 16:06:56,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,0,3,2,4,1,2,0,5,1,27,FALSE
"11321",2022-03-09 16:06:59,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,1,1,1,4,0,1,1,4,0,28,FALSE
"11322",2022-03-09 16:07:22,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"random",0,0,3,1,4,2,3,0,22,1,29,FALSE
"11323",2022-03-09 16:08:16,"9b2b282e-82e6-4e17-9b72-1cdac8f94bff",29,"easy3",0,1,3,0,4,0,1,2,53,0,30,FALSE
