id,createdAt,sessionid,pairid,secElasped,chosen,order,mindChanged,l_elderlyDep,l_lifeYearsGained,l_obesity,l_weeklyWorkhours,l_yearsWaiting,r_elderlyDep,r_lifeYearsGained,r_obesity,r_weeklyWorkhours,r_yearsWaiting
78,2022-10-06 23:47:20.584000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-10-3-1-30_0-10-3-3-0,3,0,18,0,2,10,1,30,3,0,10,3,0,3
78,2022-10-06 23:47:24.640000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-10-7-4-40_0-10-1-3-40,4,1,19,0,2,10,4,40,7,0,10,3,40,1
78,2022-10-06 23:47:28.981000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,0-20-5-1-40_1-25-7-4-10,4,0,20,0,0,20,1,40,5,1,25,4,10,7
78,2022-10-06 23:47:32.003000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,easy_2,3,0,21,0,1,20,2,30,5,0,10,4,0,5
78,2022-10-06 23:47:45.198000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,3-25-5-4-10_1-10-5-0-50,13,1,22,0,3,25,4,10,5,1,10,0,50,5
78,2022-10-06 23:47:50.086000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,hard_3,5,0,23,0,2,10,3,30,3,0,5,1,20,7
78,2022-10-06 23:47:53.992000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-20-1-1-20_1-20-3-1-40,4,1,24,0,2,20,1,20,1,1,20,1,40,3
78,2022-10-06 23:47:58.422000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-10-7-4-40_3-25-1-0-50,4,1,25,0,2,10,4,40,7,3,25,0,50,1
78,2022-10-06 23:48:07.584000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,0-5-7-0-50_0-25-5-3-50,9,1,26,0,0,5,0,50,7,0,25,3,50,5
78,2022-10-06 23:48:13.291000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-25-3-2-0_3-25-3-4-20,6,0,27,0,2,25,2,0,3,3,25,4,20,3
78,2022-10-06 23:48:17.182000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-10-1-1-40_0-5-1-4-40,4,0,28,0,2,10,1,40,1,0,5,4,40,1
78,2022-10-06 23:48:20.564000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,easy_2,3,0,29,0,1,20,2,30,5,0,10,4,0,5
78,2022-10-06 23:48:55.690000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,easy_3,36,0,30,0,0,10,1,30,7,0,10,4,20,1
78,2022-10-06 23:49:00.385000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,0-20-1-3-0_3-5-7-4-40,5,0,31,0,0,20,3,0,1,3,5,4,40,7
78,2022-10-06 23:49:04.727000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,1-5-5-3-30_3-20-3-1-40,4,1,32,0,1,5,3,30,5,3,20,1,40,3
78,2022-10-06 23:49:11.425000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-10-7-0-10_2-5-3-3-40,7,0,33,0,2,10,0,10,7,2,5,3,40,3
78,2022-10-06 23:49:16.199000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,hard_2,5,0,34,0,0,20,3,40,3,1,10,0,20,5
78,2022-10-06 23:49:18.913000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,1-25-1-3-20_1-10-3-2-10,3,0,35,0,1,25,3,20,1,1,10,2,10,3
78,2022-10-06 23:49:21.399000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,3-5-1-2-10_1-10-5-2-20,3,1,36,0,3,5,2,10,1,1,10,2,20,5
81,2022-10-06 23:49:30.645000,138fe0e2-41cc-433a-a868-80499adbdca0,2-20-3-4-50_3-10-1-2-0,47,1,0,0,2,20,4,50,3,3,10,2,0,1
81,2022-10-06 23:49:38.448000,138fe0e2-41cc-433a-a868-80499adbdca0,3-10-1-1-0_3-10-1-0-20,8,1,1,0,3,10,1,0,1,3,10,0,20,1
78,2022-10-06 23:49:40.670000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,0-10-7-1-0_0-10-7-4-40,19,1,37,0,0,10,1,0,7,0,10,4,40,7
78,2022-10-06 23:49:45.260000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,easy_3,5,0,38,0,0,10,1,30,7,0,10,4,20,1
78,2022-10-06 23:49:48.951000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,3-25-5-2-40_2-20-1-4-40,4,0,39,0,3,25,2,40,5,2,20,4,40,1
81,2022-10-06 23:49:49.539000,138fe0e2-41cc-433a-a868-80499adbdca0,2-20-3-1-20_1-25-1-3-30,11,0,2,0,2,20,1,20,3,1,25,3,30,1
78,2022-10-06 23:49:52.852000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,0-5-7-2-40_2-5-3-4-40,4,0,40,0,0,5,2,40,7,2,5,4,40,3
78,2022-10-06 23:49:57.670000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,1-25-3-3-40_2-10-3-1-20,5,0,41,0,1,25,3,40,3,2,10,1,20,3
81,2022-10-06 23:49:58.745000,138fe0e2-41cc-433a-a868-80499adbdca0,1-10-1-4-20_2-5-1-4-0,9,1,3,0,1,10,4,20,1,2,5,4,0,1
81,2022-10-06 23:50:04.012000,138fe0e2-41cc-433a-a868-80499adbdca0,0-5-1-0-50_3-5-5-1-50,5,1,4,0,0,5,0,50,1,3,5,1,50,5
81,2022-10-06 23:50:13.669000,138fe0e2-41cc-433a-a868-80499adbdca0,hard_2,10,1,5,0,0,20,3,40,3,1,10,0,20,5
78,2022-10-06 23:50:18.133000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,1-25-7-2-0_3-10-5-0-30,21,0,42,0,1,25,2,0,7,3,10,0,30,5
78,2022-10-06 23:50:21.735000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,hard_2,4,0,43,0,0,20,3,40,3,1,10,0,20,5
78,2022-10-06 23:50:25.172000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,easy_1,4,0,44,0,2,20,1,30,5,0,5,2,40,3
78,2022-10-06 23:50:29.627000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-25-5-0-20_0-5-5-3-10,5,0,45,0,2,25,0,20,5,0,5,3,10,5
81,2022-10-06 23:50:30.693000,138fe0e2-41cc-433a-a868-80499adbdca0,easy_3,17,0,6,0,0,10,1,30,7,0,10,4,20,1
78,2022-10-06 23:50:33.094000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-10-7-0-50_0-5-3-4-0,3,0,46,0,2,10,0,50,7,0,5,4,0,3
81,2022-10-06 23:50:35.987000,138fe0e2-41cc-433a-a868-80499adbdca0,1-5-1-0-50_2-25-3-3-50,5,1,7,0,1,5,0,50,1,2,25,3,50,3
78,2022-10-06 23:50:36.414000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,1-10-7-3-0_3-10-5-2-40,4,1,47,0,1,10,3,0,7,3,10,2,40,5
78,2022-10-06 23:50:39.806000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,0-10-1-0-0_2-10-1-2-20,3,1,48,0,0,10,0,0,1,2,10,2,20,1
78,2022-10-06 23:50:48.485000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,hard_1,9,1,49,0,2,25,1,10,5,1,20,2,30,7
78,2022-10-06 23:50:55.229000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,0-20-1-1-10_2-10-5-1-40,7,0,50,0,0,20,1,10,1,2,10,1,40,5
78,2022-10-06 23:50:58.279000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,0-10-7-0-10_1-20-5-0-10,3,1,51,0,0,10,0,10,7,1,20,0,10,5
78,2022-10-06 23:51:01.344000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,att_2,3,1,52,0,1,-1,1,40,7,0,15,2,30,7
78,2022-10-06 23:51:05.597000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,0-5-5-4-50_0-25-7-0-40,4,1,53,0,0,5,4,50,5,0,25,0,40,7
81,2022-10-06 23:51:05.785000,138fe0e2-41cc-433a-a868-80499adbdca0,3-5-1-3-50_3-5-5-2-10,30,1,8,0,3,5,3,50,1,3,5,2,10,5
78,2022-10-06 23:51:09.613000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,hard_3,4,0,54,0,2,10,3,30,3,0,5,1,20,7
81,2022-10-06 23:51:11.879000,138fe0e2-41cc-433a-a868-80499adbdca0,0-25-1-4-50_2-20-3-2-20,6,1,9,0,0,25,4,50,1,2,20,2,20,3
78,2022-10-06 23:51:13.084000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,3-5-1-3-10_2-25-3-0-20,3,1,55,0,3,5,3,10,1,2,25,0,20,3
78,2022-10-06 23:51:16.191000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,2-20-3-1-40_0-5-5-2-30,4,0,56,0,2,20,1,40,3,0,5,2,30,5
78,2022-10-06 23:51:19.569000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,3-5-1-3-40_1-10-5-3-30,4,1,57,0,3,5,3,40,1,1,10,3,30,5
81,2022-10-06 23:51:21.638000,138fe0e2-41cc-433a-a868-80499adbdca0,1-10-5-0-20_2-10-7-0-40,10,1,10,0,1,10,0,20,5,2,10,0,40,7
78,2022-10-06 23:51:23.606000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,1-10-3-1-30_1-20-3-1-40,4,1,58,0,1,10,1,30,3,1,20,1,40,3
81,2022-10-06 23:51:26.591000,138fe0e2-41cc-433a-a868-80499adbdca0,1-25-1-1-0_3-25-3-0-40,5,1,11,0,1,25,1,0,1,3,25,0,40,3
78,2022-10-06 23:51:29.503000,0c972229-8d0b-4a85-9a19-d866fcb7d70d,1-25-5-0-40_3-25-1-2-10,6,0,59,0,1,25,0,40,5,3,25,2,10,1
81,2022-10-06 23:51:36.316000,138fe0e2-41cc-433a-a868-80499adbdca0,3-5-5-2-10_1-25-1-2-20,10,0,12,0,3,5,2,10,5,1,25,2,20,1
81,2022-10-06 23:51:40.239000,138fe0e2-41cc-433a-a868-80499adbdca0,3-10-7-1-20_1-5-5-2-20,4,0,13,0,3,10,1,20,7,1,5,2,20,5
81,2022-10-06 23:51:47.275000,138fe0e2-41cc-433a-a868-80499adbdca0,2-10-3-0-0_3-20-3-4-10,7,1,14,0,2,10,0,0,3,3,20,4,10,3
81,2022-10-06 23:52:00.131000,138fe0e2-41cc-433a-a868-80499adbdca0,3-5-1-0-20_3-10-3-1-30,13,1,15,0,3,5,0,20,1,3,10,1,30,3
81,2022-10-06 23:52:06.155000,138fe0e2-41cc-433a-a868-80499adbdca0,easy_1,6,0,16,0,2,20,1,30,5,0,5,2,40,3
81,2022-10-06 23:52:17.405000,138fe0e2-41cc-433a-a868-80499adbdca0,1-10-7-4-40_1-20-3-1-50,11,0,17,0,1,10,4,40,7,1,20,1,50,3
81,2022-10-06 23:52:23.512000,138fe0e2-41cc-433a-a868-80499adbdca0,easy_2,6,1,18,0,0,10,4,0,5,1,20,2,30,5
81,2022-10-06 23:52:28.269000,138fe0e2-41cc-433a-a868-80499adbdca0,2-5-7-4-40_0-10-7-3-0,5,0,19,0,2,5,4,40,7,0,10,3,0,7
81,2022-10-06 23:52:35.898000,138fe0e2-41cc-433a-a868-80499adbdca0,2-5-7-4-10_1-25-1-2-10,8,0,20,0,2,5,4,10,7,1,25,2,10,1
81,2022-10-06 23:52:45.349000,138fe0e2-41cc-433a-a868-80499adbdca0,3-20-5-2-40_3-25-7-2-20,9,1,21,0,3,20,2,40,5,3,25,2,20,7
81,2022-10-06 23:52:53.574000,138fe0e2-41cc-433a-a868-80499adbdca0,att_2,8,0,22,0,0,15,2,30,7,1,-1,1,40,7
81,2022-10-06 23:53:04.231000,138fe0e2-41cc-433a-a868-80499adbdca0,2-20-7-2-10_2-10-5-4-0,11,0,23,0,2,20,2,10,7,2,10,4,0,5
81,2022-10-06 23:53:08.119000,138fe0e2-41cc-433a-a868-80499adbdca0,0-10-7-1-30_2-25-3-1-40,4,1,24,0,0,10,1,30,7,2,25,1,40,3
81,2022-10-06 23:53:12.109000,138fe0e2-41cc-433a-a868-80499adbdca0,0-10-7-1-50_3-5-7-0-40,4,1,25,0,0,10,1,50,7,3,5,0,40,7
81,2022-10-06 23:53:17.408000,138fe0e2-41cc-433a-a868-80499adbdca0,3-25-3-0-50_1-20-1-2-20,5,0,26,0,3,25,0,50,3,1,20,2,20,1
81,2022-10-06 23:53:20.612000,138fe0e2-41cc-433a-a868-80499adbdca0,hard_3,3,0,27,0,2,10,3,30,3,0,5,1,20,7
81,2022-10-06 23:53:35.502000,138fe0e2-41cc-433a-a868-80499adbdca0,2-10-1-3-0_2-25-1-3-30,15,1,28,0,2,10,3,0,1,2,25,3,30,1
81,2022-10-06 23:53:43.239000,138fe0e2-41cc-433a-a868-80499adbdca0,2-20-7-0-20_2-25-3-1-50,8,0,29,0,2,20,0,20,7,2,25,1,50,3
81,2022-10-06 23:54:21.845000,138fe0e2-41cc-433a-a868-80499adbdca0,3-25-7-3-30_1-25-3-1-20,38,0,30,0,3,25,3,30,7,1,25,1,20,3
81,2022-10-06 23:54:24.293000,138fe0e2-41cc-433a-a868-80499adbdca0,0-5-7-3-40_2-20-3-4-30,3,1,31,0,0,5,3,40,7,2,20,4,30,3
81,2022-10-06 23:54:52.178000,138fe0e2-41cc-433a-a868-80499adbdca0,1-5-5-0-10_1-10-3-3-30,28,1,32,0,1,5,0,10,5,1,10,3,30,3
81,2022-10-06 23:54:55.701000,138fe0e2-41cc-433a-a868-80499adbdca0,1-25-5-4-50_0-25-5-0-0,4,0,33,0,1,25,4,50,5,0,25,0,0,5
81,2022-10-06 23:55:00.913000,138fe0e2-41cc-433a-a868-80499adbdca0,0-5-5-2-30_1-25-3-0-30,5,1,34,0,0,5,2,30,5,1,25,0,30,3
81,2022-10-06 23:55:05.567000,138fe0e2-41cc-433a-a868-80499adbdca0,0-20-3-4-40_2-25-1-3-10,5,1,35,0,0,20,4,40,3,2,25,3,10,1
81,2022-10-06 23:55:10.912000,138fe0e2-41cc-433a-a868-80499adbdca0,3-5-5-3-20_2-5-5-2-0,5,0,36,0,3,5,3,20,5,2,5,2,0,5
81,2022-10-06 23:55:17.811000,138fe0e2-41cc-433a-a868-80499adbdca0,1-10-5-4-0_2-10-1-0-20,7,1,37,0,1,10,4,0,5,2,10,0,20,1
81,2022-10-06 23:55:23.064000,138fe0e2-41cc-433a-a868-80499adbdca0,hard_3,5,0,38,0,2,10,3,30,3,0,5,1,20,7
81,2022-10-06 23:55:28.259000,138fe0e2-41cc-433a-a868-80499adbdca0,easy_2,5,1,39,0,0,10,4,0,5,1,20,2,30,5
81,2022-10-06 23:55:44.914000,138fe0e2-41cc-433a-a868-80499adbdca0,2-5-5-2-0_3-5-1-0-30,17,1,40,0,2,5,2,0,5,3,5,0,30,1
81,2022-10-06 23:55:56.833000,138fe0e2-41cc-433a-a868-80499adbdca0,1-10-1-1-40_2-20-1-4-50,12,1,41,0,1,10,1,40,1,2,20,4,50,1
81,2022-10-06 23:56:02.602000,138fe0e2-41cc-433a-a868-80499adbdca0,1-5-1-3-10_0-20-7-1-50,6,0,42,0,1,5,3,10,1,0,20,1,50,7
81,2022-10-06 23:56:08.774000,138fe0e2-41cc-433a-a868-80499adbdca0,easy_3,6,0,43,0,0,10,1,30,7,0,10,4,20,1
81,2022-10-06 23:56:12.853000,138fe0e2-41cc-433a-a868-80499adbdca0,0-20-1-3-10_1-25-5-1-30,4,1,44,0,0,20,3,10,1,1,25,1,30,5
81,2022-10-06 23:56:17.098000,138fe0e2-41cc-433a-a868-80499adbdca0,0-25-7-1-50_1-10-7-0-30,4,1,45,0,0,25,1,50,7,1,10,0,30,7
81,2022-10-06 23:56:22.902000,138fe0e2-41cc-433a-a868-80499adbdca0,hard_1,6,1,46,0,1,20,2,30,7,2,25,1,10,5
81,2022-10-06 23:56:31.761000,138fe0e2-41cc-433a-a868-80499adbdca0,att_1,9,1,47,0,2,-1,0,40,5,0,20,1,30,3
81,2022-10-06 23:56:36.658000,138fe0e2-41cc-433a-a868-80499adbdca0,0-20-7-4-50_3-20-1-2-30,5,1,48,0,0,20,4,50,7,3,20,2,30,1
81,2022-10-06 23:56:40.813000,138fe0e2-41cc-433a-a868-80499adbdca0,0-20-3-3-20_3-10-3-1-50,4,1,49,0,0,20,3,20,3,3,10,1,50,3
81,2022-10-06 23:56:55.331000,138fe0e2-41cc-433a-a868-80499adbdca0,3-20-1-4-50_3-25-7-1-0,14,1,50,0,3,20,4,50,1,3,25,1,0,7
81,2022-10-06 23:56:58.692000,138fe0e2-41cc-433a-a868-80499adbdca0,easy_1,4,0,51,0,2,20,1,30,5,0,5,2,40,3
81,2022-10-06 23:57:07.933000,138fe0e2-41cc-433a-a868-80499adbdca0,1-20-7-2-10_1-25-3-1-20,9,0,52,0,1,20,2,10,7,1,25,1,20,3
81,2022-10-06 23:57:10.876000,138fe0e2-41cc-433a-a868-80499adbdca0,hard_2,3,1,53,0,0,20,3,40,3,1,10,0,20,5
81,2022-10-06 23:57:18.198000,138fe0e2-41cc-433a-a868-80499adbdca0,0-10-3-2-10_1-5-5-0-10,7,1,54,0,0,10,2,10,3,1,5,0,10,5
81,2022-10-06 23:57:23.718000,138fe0e2-41cc-433a-a868-80499adbdca0,3-10-1-1-0_1-20-1-3-0,6,0,55,0,3,10,1,0,1,1,20,3,0,1
81,2022-10-06 23:57:28.420000,138fe0e2-41cc-433a-a868-80499adbdca0,hard_1,5,1,56,0,1,20,2,30,7,2,25,1,10,5
81,2022-10-06 23:57:32.182000,138fe0e2-41cc-433a-a868-80499adbdca0,3-5-1-1-50_1-5-1-3-40,4,0,57,0,3,5,1,50,1,1,5,3,40,1
81,2022-10-06 23:57:40.844000,138fe0e2-41cc-433a-a868-80499adbdca0,3-20-7-4-40_1-5-1-4-0,9,0,58,0,3,20,4,40,7,1,5,4,0,1
81,2022-10-06 23:57:46.018000,138fe0e2-41cc-433a-a868-80499adbdca0,0-25-7-3-20_1-25-1-0-0,5,1,59,0,0,25,3,20,7,1,25,0,0,1
77,2022-10-07 14:16:16.187000,29a1f5c2-a497-421d-b2b1-8704cbed8823,3-25-3-1-0_0-20-3-1-30,60,0,0,0,3,25,1,0,3,0,20,1,30,3
77,2022-10-07 14:16:24.965000,29a1f5c2-a497-421d-b2b1-8704cbed8823,1-20-5-4-30_0-5-1-3-10,9,0,1,0,1,20,4,30,5,0,5,3,10,1
77,2022-10-07 14:16:36.293000,29a1f5c2-a497-421d-b2b1-8704cbed8823,2-5-3-2-20_1-25-3-1-30,11,1,2,0,2,5,2,20,3,1,25,1,30,3
77,2022-10-07 14:16:44.519000,29a1f5c2-a497-421d-b2b1-8704cbed8823,3-10-3-2-0_2-25-1-3-10,8,1,3,0,3,10,2,0,3,2,25,3,10,1
77,2022-10-07 14:16:55.424000,29a1f5c2-a497-421d-b2b1-8704cbed8823,2-20-7-2-20_3-20-7-3-0,11,1,4,0,2,20,2,20,7,3,20,3,0,7
77,2022-10-07 14:17:12.059000,29a1f5c2-a497-421d-b2b1-8704cbed8823,1-25-3-1-0_2-20-3-4-30,17,0,5,0,1,25,1,0,3,2,20,4,30,3
77,2022-10-07 14:17:19.007000,29a1f5c2-a497-421d-b2b1-8704cbed8823,easy_2,7,0,6,0,1,20,2,30,5,0,10,4,0,5
77,2022-10-07 14:17:26.450000,29a1f5c2-a497-421d-b2b1-8704cbed8823,1-5-5-2-50_3-20-3-4-50,7,1,7,0,1,5,2,50,5,3,20,4,50,3
77,2022-10-07 14:17:35.220000,29a1f5c2-a497-421d-b2b1-8704cbed8823,hard_1,9,0,8,0,2,25,1,10,5,1,20,2,30,7
77,2022-10-07 14:17:43.909000,29a1f5c2-a497-421d-b2b1-8704cbed8823,hard_2,9,0,9,0,0,20,3,40,3,1,10,0,20,5
79,2022-10-07 14:18:03.659000,a275f6e6-17c6-4c17-a777-95b879db975b,1-20-5-2-20_2-10-7-1-30,25,0,0,0,1,20,2,20,5,2,10,1,30,7
77,2022-10-07 14:18:14.627000,29a1f5c2-a497-421d-b2b1-8704cbed8823,1-20-5-0-30_1-25-1-4-10,31,1,10,0,1,20,0,30,5,1,25,4,10,1
79,2022-10-07 14:18:16.741000,a275f6e6-17c6-4c17-a777-95b879db975b,0-10-7-1-30_0-20-1-4-50,13,1,1,1,0,10,1,30,7,0,20,4,50,1
79,2022-10-07 14:18:20.666000,a275f6e6-17c6-4c17-a777-95b879db975b,2-10-1-3-20_1-25-5-0-10,4,1,2,0,2,10,3,20,1,1,25,0,10,5
77,2022-10-07 14:18:22.340000,29a1f5c2-a497-421d-b2b1-8704cbed8823,3-5-7-3-30_3-25-5-4-20,8,1,11,0,3,5,3,30,7,3,25,4,20,5
79,2022-10-07 14:18:24.291000,a275f6e6-17c6-4c17-a777-95b879db975b,att_1,4,0,3,0,0,20,1,30,3,2,-1,0,40,5
79,2022-10-07 14:18:28.409000,a275f6e6-17c6-4c17-a777-95b879db975b,3-5-5-0-30_1-25-3-4-10,4,1,4,0,3,5,0,30,5,1,25,4,10,3
77,2022-10-07 14:18:28.782000,29a1f5c2-a497-421d-b2b1-8704cbed8823,1-5-7-3-20_0-20-5-3-0,6,1,12,0,1,5,3,20,7,0,20,3,0,5
79,2022-10-07 14:18:31.756000,a275f6e6-17c6-4c17-a777-95b879db975b,0-10-3-3-30_3-5-3-1-0,3,0,5,0,0,10,3,30,3,3,5,1,0,3
77,2022-10-07 14:18:35.977000,29a1f5c2-a497-421d-b2b1-8704cbed8823,0-5-5-0-0_0-5-1-1-10,7,0,13,0,0,5,0,0,5,0,5,1,10,1
79,2022-10-07 14:18:39.889000,a275f6e6-17c6-4c17-a777-95b879db975b,hard_3,8,1,6,0,2,10,3,30,3,0,5,1,20,7
77,2022-10-07 14:18:42.419000,29a1f5c2-a497-421d-b2b1-8704cbed8823,2-20-3-2-0_2-10-5-4-0,6,0,14,0,2,20,2,0,3,2,10,4,0,5
79,2022-10-07 14:18:45.693000,a275f6e6-17c6-4c17-a777-95b879db975b,hard_1,6,0,7,0,1,20,2,30,7,2,25,1,10,5
77,2022-10-07 14:18:47.409000,29a1f5c2-a497-421d-b2b1-8704cbed8823,1-10-1-1-20_3-20-5-3-20,5,1,15,0,1,10,1,20,1,3,20,3,20,5
79,2022-10-07 14:18:53.745000,a275f6e6-17c6-4c17-a777-95b879db975b,1-20-7-1-40_2-25-1-4-20,8,0,8,0,1,20,1,40,7,2,25,4,20,1
77,2022-10-07 14:18:55.646000,29a1f5c2-a497-421d-b2b1-8704cbed8823,3-5-1-0-10_2-25-7-3-30,8,1,16,0,3,5,0,10,1,2,25,3,30,7
79,2022-10-07 14:18:58.205000,a275f6e6-17c6-4c17-a777-95b879db975b,0-20-5-1-10_2-5-3-3-40,4,0,9,0,0,20,1,10,5,2,5,3,40,3
77,2022-10-07 14:19:01.246000,29a1f5c2-a497-421d-b2b1-8704cbed8823,1-20-1-3-10_1-5-3-3-40,6,0,17,0,1,20,3,10,1,1,5,3,40,3
79,2022-10-07 14:19:04.957000,a275f6e6-17c6-4c17-a777-95b879db975b,hard_1,7,0,10,0,1,20,2,30,7,2,25,1,10,5
77,2022-10-07 14:19:07.758000,29a1f5c2-a497-421d-b2b1-8704cbed8823,hard_3,7,0,18,0,2,10,3,30,3,0,5,1,20,7
79,2022-10-07 14:19:09.437000,a275f6e6-17c6-4c17-a777-95b879db975b,2-5-7-2-0_0-25-5-3-40,5,1,11,0,2,5,2,0,7,0,25,3,40,5
79,2022-10-07 14:19:13.539000,a275f6e6-17c6-4c17-a777-95b879db975b,easy_1,4,0,12,0,2,20,1,30,5,0,5,2,40,3
77,2022-10-07 14:19:14.837000,29a1f5c2-a497-421d-b2b1-8704cbed8823,2-5-3-2-30_0-20-3-2-50,7,1,19,0,2,5,2,30,3,0,20,2,50,3
79,2022-10-07 14:19:17.180000,a275f6e6-17c6-4c17-a777-95b879db975b,2-25-7-2-0_1-25-1-1-10,4,0,13,0,2,25,2,0,7,1,25,1,10,1
77,2022-10-07 14:19:24.967000,29a1f5c2-a497-421d-b2b1-8704cbed8823,hard_3,10,0,20,0,2,10,3,30,3,0,5,1,20,7
79,2022-10-07 14:19:28.496000,a275f6e6-17c6-4c17-a777-95b879db975b,easy_2,11,1,14,0,0,10,4,0,5,1,20,2,30,5
77,2022-10-07 14:19:29.605000,29a1f5c2-a497-421d-b2b1-8704cbed8823,0-5-5-4-30_2-10-5-3-50,5,1,21,0,0,5,4,30,5,2,10,3,50,5
79,2022-10-07 14:19:33.450000,a275f6e6-17c6-4c17-a777-95b879db975b,hard_2,5,0,15,0,0,20,3,40,3,1,10,0,20,5
77,2022-10-07 14:19:35.453000,29a1f5c2-a497-421d-b2b1-8704cbed8823,2-20-1-3-0_0-10-7-3-40,6,0,22,0,2,20,3,0,1,0,10,3,40,7
79,2022-10-07 14:19:39.289000,a275f6e6-17c6-4c17-a777-95b879db975b,2-5-5-0-0_0-25-1-2-40,6,1,16,0,2,5,0,0,5,0,25,2,40,1
77,2022-10-07 14:19:40.781000,29a1f5c2-a497-421d-b2b1-8704cbed8823,1-10-1-3-30_2-25-3-0-30,5,1,23,0,1,10,3,30,1,2,25,0,30,3
79,2022-10-07 14:19:45.964000,a275f6e6-17c6-4c17-a777-95b879db975b,2-25-1-4-50_0-20-7-1-40,7,0,17,0,2,25,4,50,1,0,20,1,40,7
77,2022-10-07 14:19:47.571000,29a1f5c2-a497-421d-b2b1-8704cbed8823,easy_3,7,0,24,0,0,10,1,30,7,0,10,4,20,1
77,2022-10-07 14:19:51.219000,29a1f5c2-a497-421d-b2b1-8704cbed8823,att_2,4,1,25,0,1,-1,1,40,7,0,15,2,30,7
79,2022-10-07 14:19:53.491000,a275f6e6-17c6-4c17-a777-95b879db975b,3-10-1-0-0_0-10-3-1-50,8,1,18,0,3,10,0,0,1,0,10,1,50,3
77,2022-10-07 14:19:54.848000,29a1f5c2-a497-421d-b2b1-8704cbed8823,att_1,4,0,26,0,0,20,1,30,3,2,-1,0,40,5
79,2022-10-07 14:19:58.793000,a275f6e6-17c6-4c17-a777-95b879db975b,3-10-5-1-30_0-25-7-0-10,5,1,19,0,3,10,1,30,5,0,25,0,10,7
79,2022-10-07 14:20:02.315000,a275f6e6-17c6-4c17-a777-95b879db975b,1-25-7-0-20_0-5-3-3-40,4,0,20,0,1,25,0,20,7,0,5,3,40,3
77,2022-10-07 14:20:03.347000,29a1f5c2-a497-421d-b2b1-8704cbed8823,0-10-7-1-0_2-10-7-3-0,8,1,27,0,0,10,1,0,7,2,10,3,0,7
79,2022-10-07 14:20:07.326000,a275f6e6-17c6-4c17-a777-95b879db975b,1-5-3-0-30_1-10-7-2-0,5,1,21,0,1,5,0,30,3,1,10,2,0,7
77,2022-10-07 14:20:09.730000,29a1f5c2-a497-421d-b2b1-8704cbed8823,2-20-5-2-20_1-25-3-0-30,6,1,28,0,2,20,2,20,5,1,25,0,30,3
79,2022-10-07 14:20:10.886000,a275f6e6-17c6-4c17-a777-95b879db975b,2-25-3-4-30_1-10-1-1-30,4,0,22,0,2,25,4,30,3,1,10,1,30,1
77,2022-10-07 14:20:17.034000,29a1f5c2-a497-421d-b2b1-8704cbed8823,1-10-1-1-40_2-5-1-2-0,7,0,29,0,1,10,1,40,1,2,5,2,0,1
79,2022-10-07 14:20:30.586000,a275f6e6-17c6-4c17-a777-95b879db975b,0-20-1-0-30_2-10-3-2-20,20,0,23,0,0,20,0,30,1,2,10,2,20,3
